Epoch	Averagefailure_rate	Stdfailure_rate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
197	0.125	0.049300663	0.5922478	1.3657863	3.2950227	-1.4401529	0.7409588	1.5203953	9.130588	-1.1797613	7.375	11.901725	41.0	0.0	16.708334	57.284145	487.0	0.0	1000.0	1000.0	0.5	0.46666667	89299.0	0.01804020202020202	4925004.0	-0.4761707	0.3058107	1.0218835	-8.677759	-0.4761725	0.30584234	1.0662007	-8.892807	1.4854648	1.432173	39.74673	-9.76366	0.6574276	2.94629	203.59103	1e-08	2.0436177	3.741407	67.20372	-11.766597	0.8455316	0.0004449548	0.00044040388	0.03962753	0.1273476	-3.897836e-05	-6.5722938	0.0015103711	1.8637027e-10	-18.0168	1.4976226e-08	-2.0436177	23.818287	129.79263	25725.033124923706
198	0.116666675	0.068718426	0.58428043	1.3832837	4.599155	-0.71749234	0.90773314	1.6412406	8.185331	-1.5210559	13.0	31.865604	122.0	0.0	16.025	63.209896	600.0	0.0	1000.0	1000.0	0.33333334	0.5083333	89635.0	0.01801708542713568	4950004.0	-0.4733872	0.28991914	0.90471435	-6.723914	-0.47338697	0.28993246	0.8991966	-6.381492	1.4894054	1.4527742	28.085838	-10.051968	0.66433966	3.099768	346.3818	1e-08	1.9364713	3.6374867	93.33948	-12.692515	0.83705014	0.0004216232	0.00042196948	0.040509764	0.12814729	8.9556735e-05	-6.6086764	0.001391294	2.070524e-10	-18.0168	1.4976223e-08	-1.9364715	23.674744	131.34203	25856.47351169586
199	0.06666667	0.023570227	0.6874643	1.5979018	5.0233736	-1.1331207	1.0943496	1.6269144	7.8312716	-1.2680806	6.75	16.588776	67.0	0.0	25.633333	106.7813	639.0	0.0	1000.0	1000.0	0.5416667	0.60833335	89789.0	0.0179578	4975004.0	-0.4584422	0.27511558	0.9680393	-5.1108484	-0.45844242	0.27511305	0.9889438	-5.2548647	1.50052	1.4714851	35.28815	-8.435181	0.6571749	3.2264948	304.95938	1e-08	1.9064933	3.789651	69.13332	-14.670334	0.8879206	0.0003990831	0.00040108166	0.03995034	0.1288264	0.00013302846	-6.5867167	0.0015036562	1.7614041e-10	-18.0168	1.4976226e-08	-1.9064932	23.602642	129.01718	25985.5264878273
200	0.09166667	0.06400955	1.5880026	1.9680113	7.4008603	-0.9086499	1.0419878	2.0221205	12.809682	-2.004349	5.0	12.521411	54.0	0.0	16.733334	91.45251	931.0	0.0	1000.0	1000.0	0.89285713	0.64166665	89913.0	0.01789313432835821	5000004.0	-0.43431503	0.26759675	1.239779	-4.6379013	-0.43431726	0.26761556	1.2153213	-4.878965	1.4919702	1.487119	31.182493	-7.2782497	0.6539977	3.1543684	346.62173	1e-08	2.0103445	3.9953477	88.16337	-12.676542	0.88434416	0.000394756	0.00039537196	0.040614847	0.13111497	-5.382672e-06	-6.754877	0.0012806128	1.6577859e-10	-18.0168	1.4976223e-08	-2.0103443	23.304354	131.56975	26117.26127719879
201	0.033333335	0.033333335	0.6190441	1.454172	3.1273198	-1.6934884	0.9140207	1.785397	7.154954	-1.5498903	5.75	12.888141	58.0	0.0	9.108334	54.59988	578.0	0.0	1000.0	1000.0	0.5	0.55833334	90051.0	0.017831881188118813	5025004.0	-0.42536795	0.27727625	1.2451098	-3.9722404	-0.42536858	0.27727965	1.1833804	-3.969013	1.5092872	1.5015739	25.16868	-6.65629	0.64032817	3.1233513	339.6791	1e-08	1.984593	3.915724	79.06114	-10.6210575	0.9376819	0.00043107595	0.00043706075	0.039703466	0.13077855	2.7553382e-05	-6.5606327	0.0014772489	1.384114e-10	-18.0168	1.4976226e-08	-1.984593	23.8694	130.23776	26247.20994400978
202	0.050000004	0.0372678	0.5819103	1.2445446	4.0957	-0.80456704	0.6909892	1.645048	6.7235875	-1.8307629	1.75	8.392705	42.0	0.0	9.308333	56.31516	566.0	0.0	1000.0	1000.0	0.45833334	0.59166664	90111.0	0.017755862068965518	5050004.0	-0.439757	0.29286015	1.0988419	-6.3505063	-0.43976015	0.29283294	1.2260041	-5.8676443	1.5064071	1.4814157	25.091568	-7.673891	0.63616973	3.032121	319.29803	1e-08	1.9463593	3.8705761	81.39182	-12.035433	0.84719026	0.00050759484	0.0005216745	0.03979433	0.12830505	7.416321e-05	-6.51105	0.0015587973	1.8966691e-10	-18.0168	1.4976223e-08	-1.9463592	23.388876	131.12112	26378.490038633347
203	0.025	0.04330127	0.71107125	1.4733632	5.100641	-1.7932162	0.9330156	1.9521239	7.258948	-1.7623433	8.041667	25.350014	123.0	0.0	7.05	38.95657	314.0	0.0	1000.0	1000.0	0.625	0.5833333	90286.0	0.01770313725490196	5075004.0	-0.4617383	0.30427796	1.3051565	-9.8713455	-0.46174002	0.3042599	1.3558178	-10.551167	1.4798126	1.4951104	26.446262	-7.95212	0.6493514	3.0126622	297.9806	1e-08	2.0029788	3.9629114	92.23156	-11.000029	0.6329196	0.0005359143	0.00054488034	0.040145166	0.12847258	1.7825027e-05	-6.335347	0.0018548047	3.377586e-10	-18.0168	1.4976226e-08	-2.002979	23.452871	129.80045	26508.30310368538
204	0.14166668	0.043301273	1.2429322	1.7577714	4.3313565	-1.2168275	0.9814277	1.83464	9.257239	-1.442058	11.178572	30.356281	143.0	0.0	28.141666	100.52083	775.0	0.0	1000.0	1000.0	0.75	0.6	90599.0	0.017677853658536587	5100004.0	-0.4768691	0.31786293	1.2742686	-11.921999	-0.47687468	0.31784236	1.2059691	-11.11002	1.465089	1.5071568	25.708046	-8.29121	0.67640495	3.0843787	236.27965	1e-08	2.0079622	4.0932794	84.34642	-12.654172	0.8367625	0.0005933521	0.0006024301	0.041886073	0.13147913	-1.6141037e-05	-6.4722085	0.0015833977	2.3642732e-10	-18.0168	1.4976223e-08	-2.0079622	23.427235	131.4975	26639.810089349747
205	0.058333334	0.04330127	1.5052614	2.5612414	7.6554832	-0.9561448	0.97460735	1.647043	6.42866	-1.475442	12.375	32.217766	152.0	0.0	21.641666	107.6632	929.0	0.0	1000.0	1000.0	0.9166667	0.5416667	90896.0	0.01764970873786408	5125004.0	-0.4848416	0.3195893	1.0258613	-10.333935	-0.48484203	0.31958666	1.134994	-10.992245	1.4626004	1.5025357	26.098415	-8.272423	0.6655036	3.022587	185.32886	1e-08	1.9795774	4.029418	84.52476	-12.454867	0.6490596	0.0005540773	0.00056645693	0.041123252	0.13102256	3.595174e-05	-6.350529	0.0018481872	3.473755e-10	-18.0168	1.4976226e-08	-1.9795775	23.545982	129.94699	26769.702087163925
206	0.041666668	0.04330127	0.689923	1.3272247	4.059087	-0.95832825	0.8661458	2.3025634	19.705055	-1.4039557	21.416666	76.09036	382.0	0.0	12.766666	85.93387	904.0	0.0	1000.0	1000.0	0.41666666	0.56666666	91410.0	0.01766376811594203	5150004.0	-0.5141568	0.32869452	1.2112963	-9.202309	-0.5141601	0.32871184	1.1623409	-10.387842	1.4779395	1.4770887	29.442324	-7.8430176	0.65971047	3.0152862	164.20201	1e-08	1.9893016	3.9911954	81.02774	-11.844062	0.8463385	0.000552318	0.00056124775	0.041143697	0.13099463	2.3210032e-05	-6.3046403	0.0018737412	2.4653954e-10	-18.0168	1.4976223e-08	-1.9893016	23.75629	131.72986	26901.338644981384
207	0.06666667	0.023570227	1.9008459	2.2937748	8.746495	-1.1008422	1.2448267	2.5872953	14.148953	-1.4444354	9.666667	24.48242	121.0	0.0	8.783334	41.232506	400.0	0.0	1000.0	1000.0	1.0416666	0.76666665	91773.0	0.017648653846153845	5175004.0	-0.50499135	0.31604913	1.7379084	-8.996038	-0.5049912	0.31605783	1.7259378	-9.751226	1.4859883	1.5118897	34.094788	-8.947474	0.6431975	2.8605115	186.35365	1e-08	1.9596364	3.8737397	76.2216	-11.160706	0.86851454	0.00051546225	0.0005166307	0.041336715	0.13413502	7.865604e-05	-6.3293114	0.0018331131	2.2128234e-10	-18.0168	1.4976226e-08	-1.9596363	23.829866	129.85034	27031.19641804695
208	0.09166667	0.054645322	1.1024697	1.8831975	7.482617	-1.439843	0.810748	1.8851788	7.228292	-1.9766432	31.892857	77.1489	314.0	0.0	16.875	58.02565	369.0	0.0	1000.0	1000.0	0.6785714	0.575	92535.0	0.017710047846889954	5200004.0	-0.49767318	0.31659105	2.2963896	-7.7386074	-0.49767214	0.31656173	2.2184484	-6.897593	1.4807948	1.5258645	36.352875	-10.556097	0.63732195	2.630091	210.84648	1e-08	1.9684412	3.7834773	78.35701	-10.628012	0.8421362	0.00048937206	0.00049640465	0.04018017	0.13167483	7.3598414e-05	-6.214086	0.0020718358	2.3812402e-10	-18.0168	1.4976223e-08	-1.9684412	23.666018	131.61267	27162.911810159683
209	0.09166667	0.03632416	1.9719139	2.3550048	7.8982515	-0.61991674	1.0096369	1.9143027	8.540081	-1.559959	6.0833335	12.05514	54.0	0.0	22.316668	108.42478	877.0	0.0	1000.0	1000.0	1.0416666	0.525	92696.0	0.01765638095238095	5225004.0	-0.49056974	0.31223965	2.1211264	-4.2204776	-0.49057102	0.31222692	2.1443963	-4.1941757	1.4861854	1.5201836	37.611	-6.9115734	0.6272843	2.5730612	159.90608	1e-08	1.97848	3.5577645	55.646187	-12.372668	0.7841665	0.00046612532	0.00047319042	0.03959102	0.13083236	3.335579e-05	-6.3670816	0.0017848777	2.6099498e-10	-18.0168	1.4976226e-08	-1.9784799	23.769314	129.58195	27292.431436300278
210	0.09166667	0.054645322	1.2895966	1.916309	6.4287057	-0.880961	0.98189855	1.8912369	10.303252	-1.2358075	21.375	57.86465	271.0	0.0	17.225	70.21508	475.0	0.0	1000.0	1000.0	0.7083333	0.59166664	93226.0	0.017673175355450238	5250004.0	-0.4973084	0.30305234	2.1789248	-4.2932744	-0.4973066	0.30303565	2.1653776	-4.105275	1.494444	1.5161035	40.82317	-6.378826	0.6184351	2.58601	189.5412	1e-08	2.0103912	3.8681886	61.92718	-11.420455	0.78193706	0.00045163961	0.0004586599	0.039579466	0.13117152	-7.5191047e-06	-6.1545067	0.0022226018	2.6205638e-10	-18.0168	1.4976223e-08	-2.010391	23.528101	131.1893	27423.725251674652
211	0.15	0.037267797	1.0888536	1.3481263	4.149836	-0.6150638	1.6153384	2.2474844	10.451289	-1.6502905	6.2083335	13.181359	54.0	0.0	34.083332	122.1511	822.0	0.0	1000.0	1000.0	0.6666667	0.925	93418.0	0.017626037735849056	5275004.0	-0.50375015	0.3082348	1.9054282	-4.2791986	-0.50375164	0.3082359	1.9216795	-5.8553896	1.4902517	1.5291041	40.148987	-6.3255424	0.6201443	2.5394716	156.94211	1e-08	1.9542953	3.9408453	65.54209	-11.349745	0.91364866	0.00047569693	0.0004799218	0.038974665	0.13126329	8.0997364e-05	-6.3831687	0.0017469833	1.8062543e-10	-18.0168	1.4976226e-08	-1.9542953	23.830732	129.74326	27553.267071008682
212	0.041666668	0.03632416	1.247228	1.4622403	4.830812	-1.0309901	1.0779315	1.5454808	6.310516	-1.3281746	3.392857	14.271199	75.0	0.0	9.308333	47.703213	389.0	0.0	1000.0	1000.0	0.64285713	0.7083333	93438.0	0.017547042253521127	5300004.0	-0.49679998	0.31105483	1.7059369	-6.3982677	-0.49680123	0.31103456	1.6888993	-6.102096	1.4940501	1.5302367	45.438213	-7.7661057	0.6207987	2.5857112	205.32126	1e-08	1.9995973	3.9354718	66.91546	-10.628105	0.8962052	0.0004588203	0.00046573873	0.039410066	0.13089597	6.7692035e-06	-6.384814	0.0017242044	1.95273e-10	-18.0168	1.4976223e-08	-1.9995973	23.849154	131.66374	27684.94744157791
213	0.19166666	0.027638538	2.5801036	3.772294	12.867469	-0.865816	1.8742071	2.2410567	10.831349	-0.8805317	5.6666665	14.258525	58.0	0.0	24.025	66.9112	418.0	0.0	1000.0	1000.0	1.375	0.975	93574.0	0.017490467289719626	5325004.0	-0.47655138	0.31356585	1.8175268	-5.266	-0.47655085	0.31355914	1.8124444	-5.699255	1.503058	1.5286673	47.924706	-7.091358	0.61689514	2.7237172	259.29297	1e-08	1.983169	3.8147607	81.19235	-12.223511	0.8542562	0.00045768794	0.00046363368	0.039332114	0.13115276	2.7825696e-05	-6.578037	0.0014689697	2.0167665e-10	-18.0168	1.4976226e-08	-1.9831691	23.662796	130.14401	27815.17381954193
214	0.18333334	0.083333336	2.108165	3.0518284	10.428356	-1.0260893	1.4773124	2.3563201	13.863171	-1.4401579	28.083334	61.58119	297.0	0.0	49.675	148.8617	821.0	0.0	1000.0	1000.0	1.125	0.85833335	94316.0	0.017547162790697676	5350004.0	-0.46249694	0.31435293	1.8439507	-9.692072	-0.46249732	0.31430787	1.8133831	-7.4171705	1.4874045	1.4973342	35.498558	-6.7619534	0.63107944	2.7424502	293.7265	1e-08	1.977214	3.7798994	93.42957	-13.938818	0.7704219	0.00048297027	0.0004891634	0.040215563	0.12995368	3.80216e-05	-6.449142	0.0016518962	2.4331567e-10	-18.0168	1.4976223e-08	-1.977214	23.840677	131.63562	27946.70069026947
215	0.10000001	0.04082483	0.28206134	1.4633019	5.1273093	-1.4771073	0.5386663	1.5647153	5.994781	-1.9449269	10.833333	21.607613	83.0	0.0	14.35	45.764004	345.0	0.0	1000.0	1000.0	0.25	0.425	94601.0	0.017518703703703703	5375004.0	-0.45156553	0.3113806	1.7715459	-7.9619665	-0.45156384	0.31133676	1.7632179	-7.5385504	1.478251	1.4903431	31.78428	-5.70866	0.6318098	2.6714642	254.07468	1e-08	1.9408443	3.709522	77.000145	-12.063541	0.6954144	0.00048327274	0.00049302314	0.039406385	0.12893339	9.888897e-05	-6.407179	0.0017767159	2.7191085e-10	-18.0168	1.4976226e-08	-1.9408439	23.83345	129.49963	28076.267523765564
216	0.04166667	0.027638542	0.7086066	2.00441	8.620163	-1.2809877	0.24013357	1.5628335	10.557871	-2.9711876	18.642857	48.353767	210.0	0.0	7.516667	37.54375	379.0	0.0	1000.0	1000.0	0.4642857	0.33333334	95030.0	0.017517050691244238	5400004.0	-0.44416022	0.31239256	1.571595	-5.440662	-0.44415736	0.31235653	1.5589569	-5.4964	1.4755884	1.4535639	33.723618	-7.479868	0.6455471	2.6513298	227.64711	1e-08	1.9788731	3.784778	72.40564	-13.198582	0.8390365	0.0005014602	0.0005108141	0.037726436	0.12466054	3.728313e-05	-6.493142	0.0015614836	1.745546e-10	-18.0168	1.4976223e-08	-1.9788733	23.735329	132.05783	28208.335111618042
217	0.15833333	0.049300663	1.6373025	2.9028823	10.1511135	-1.6275707	1.5224106	2.1995308	9.0401125	-1.3089037	14.791667	57.325085	288.0	0.0	40.15	112.3245	701.0	0.0	1000.0	1000.0	1.0	0.84166664	95385.0	0.01750183486238532	5425004.0	-0.450615	0.3129323	1.3654771	-4.1729417	-0.4506153	0.31291962	1.3780417	-4.137694	1.4630197	1.4620597	35.54524	-6.8348637	0.64449877	2.547787	226.69536	1e-08	2.036539	3.6448019	78.48084	-12.870064	0.6631379	0.00049420766	0.0004982965	0.03801727	0.12629737	-0.000103202576	-6.4548235	0.0016888113	2.7741082e-10	-18.0168	1.4976226e-08	-2.036539	23.645023	129.79974	28338.15832710266
218	0.20000002	0.10801235	1.4559678	3.202043	11.416072	-1.428971	1.8859187	2.6117725	11.760419	-1.3575858	28.583334	93.49327	466.0	0.0	30.825	96.39309	701.0	0.0	1000.0	1000.0	0.8333333	1.05	96155.0	0.017562557077625572	5450004.0	-0.46321645	0.30955902	1.3201852	-4.6399236	-0.46321687	0.30954975	1.3114316	-4.2448034	1.4656535	1.442755	34.15177	-6.764517	0.6417392	2.5405405	177.07407	1e-08	1.884298	3.7137136	77.397835	-11.005148	0.62669677	0.000496238	0.00050258916	0.038541626	0.12559576	0.00024969337	-6.2947707	0.0019107056	2.999381e-10	-18.0168	1.4976223e-08	-1.8842978	23.94614	131.32394	28469.40243077278
219	0.14166668	0.027638542	0.9633929	1.4963862	4.2116084	-1.0826648	1.1661733	2.1100054	11.555454	-1.3636703	31.875	73.65761	312.0	0.0	21.783333	65.90539	365.0	0.0	1000.0	1000.0	0.5416667	0.65	96845.0	0.017608181818181818	5475004.0	-0.44123465	0.30677754	1.3767517	-4.188739	-0.44123444	0.3067613	1.3839276	-4.1550717	1.5034041	1.4477572	36.2311	-6.733799	0.61472887	2.4996023	225.87901	1e-08	2.0059006	3.602477	84.09655	-12.765091	0.75245076	0.0004602222	0.00046585145	0.037565786	0.12612213	-1.3142238e-05	-6.7136345	0.0012608479	2.1647767e-10	-18.0168	1.4976226e-08	-2.0059004	23.535845	129.95108	28599.539058208466
220	0.15833333	0.06821128	1.5925208	2.0124102	6.8646936	-0.5823466	1.4271749	2.4650211	11.424563	-1.7379473	8.571428	31.323687	167.0	0.0	26.033333	85.49532	676.0	0.0	1000.0	1000.0	0.8214286	0.84166664	97076.0	0.017570316742081447	5500004.0	-0.42401522	0.29834178	1.5502722	-3.7531178	-0.42401648	0.298337	1.5817947	-3.8123536	1.4979669	1.4570976	38.533806	-7.0083733	0.62718594	2.601875	219.15326	1e-08	1.9648713	3.8398907	69.530716	-11.440289	0.69793534	0.00047531506	0.00048152107	0.03855993	0.12712063	6.427084e-05	-6.4652863	0.0016167861	2.4897157e-10	-18.0168	1.4976223e-08	-1.9648715	23.52305	131.6066	28731.028854370117
221	0.15833335	0.064009555	2.34606	3.826596	13.587638	-1.7679838	1.6592363	2.26925	10.1406355	-0.88673896	20.75	49.519566	230.0	0.0	39.991665	132.62552	831.0	0.0	1000.0	1000.0	1.3333334	0.925	97574.0	0.017580900900900902	5525004.0	-0.41673473	0.29429492	2.1725352	-3.7580528	-0.41673282	0.29426673	2.2027278	-5.202384	1.4921179	1.4769541	31.036724	-6.1737175	0.62426186	2.5289636	202.14372	1e-08	1.9416255	3.754886	87.70595	-12.004585	0.68986887	0.00045421324	0.00046493227	0.037525993	0.12716615	0.00011443201	-6.5097103	0.0016060992	2.496069e-10	-18.0168	1.4976226e-08	-1.9416255	23.598204	129.70142	28860.80609178543
222	0.10000001	0.04082483	1.0721613	2.439529	10.651461	-1.3784829	1.5137646	2.1470194	9.225448	-1.0587242	17.541666	40.331936	159.0	0.0	14.033334	65.63979	625.0	0.0	1000.0	1000.0	0.75	0.8	98018.0	0.01758170403587444	5550004.0	-0.40316918	0.29094127	2.3780348	-4.1673985	-0.40316886	0.29091924	2.4314895	-4.191728	1.481546	1.5060692	33.55481	-7.1460457	0.6505244	2.7820733	180.49582	1e-08	1.8945099	3.8099754	78.10721	-10.557032	0.7743612	0.00044656981	0.00045358695	0.040260248	0.13088919	0.00014182323	-6.5513196	0.0015189204	2.1933388e-10	-18.0168	1.4976223e-08	-1.8945099	23.708199	130.71613	28991.587852716446
223	0.08333334	0.0372678	2.1635957	3.182482	9.335223	-1.3230809	2.023718	2.4161549	16.579355	-1.0192219	15.583333	32.70565	122.0	0.0	22.833334	99.64808	689.0	0.0	1000.0	1000.0	1.2083334	1.025	98655.0	0.017616964285714284	5575004.0	-0.39478543	0.3014234	2.8306227	-5.204196	-0.39478555	0.3014334	2.8040607	-8.6054325	1.4952328	1.4824625	35.679638	-9.366772	0.6277378	2.6421711	195.34276	1e-08	2.0251966	3.9492009	83.13965	-12.064272	0.6889095	0.00047951794	0.00048770258	0.038784806	0.12759699	-2.118464e-05	-6.398614	0.0017378351	2.4949584e-10	-18.0168	1.4976226e-08	-2.0251968	23.7347	129.34882	29120.874178647995
224	0.041666668	0.03632416	1.3885833	2.1728885	8.857331	-1.163359	1.0248783	1.5553424	7.337553	-1.1874398	34.714287	104.71453	480.0	0.0	6.7916665	48.572952	526.0	0.0	1000.0	1000.0	0.8214286	0.6166667	99341.0	0.01766062222222222	5600004.0	-0.36513025	0.30186933	2.7989147	-5.648798	-0.36512968	0.3018487	2.78147	-6.4696884	1.5085021	1.4643713	33.946316	-7.5750027	0.6316687	2.7805014	180.60857	1e-08	1.9409589	3.6842535	78.52992	-12.592008	0.686035	0.0004398054	0.00045197885	0.03884823	0.12677197	7.519037e-05	-6.5213184	0.0015133092	2.3608554e-10	-18.0168	1.4976223e-08	-1.9409587	23.880527	131.27924	29252.040053606033
225	0.15833333	0.027638538	2.3384845	2.760874	10.651442	-0.71946424	1.9174352	2.5045052	11.654104	-1.5237988	17.041666	62.14196	308.0	0.0	29.008333	99.15884	856.0	0.0	1000.0	1000.0	1.1666666	1.0333333	99750.0	0.017654867256637168	5625004.0	-0.3311945	0.3010749	2.415972	-5.50651	-0.33119583	0.30104703	2.449922	-6.003475	1.502083	1.4614518	33.323147	-6.879236	0.63575023	2.7698317	172.02296	1e-08	2.005429	3.6353607	73.47547	-13.179697	0.62261736	0.00045955923	0.00046869187	0.039307095	0.12810361	1.1549896e-05	-6.421522	0.0017427948	2.5775032e-10	-18.0168	1.4976226e-08	-2.005429	23.77257	129.06322	29381.160428762436
226	0.09166667	0.027638542	1.8249902	2.1397371	7.33721	-0.6031484	1.094647	1.9575653	8.687037	-2.4548206	13.958333	46.81567	224.0	0.0	16.941668	86.82245	857.0	0.0	1000.0	1000.0	0.9583333	0.775	100085.0	0.017636123348017622	5650004.0	-0.3112712	0.30566353	1.9529371	-5.2940807	-0.31127146	0.30567575	1.9451942	-5.582051	1.4612864	1.5161152	36.748913	-7.206768	0.67083925	2.6593804	170.9185	1e-08	1.990896	3.7419796	72.57491	-12.916159	0.65654784	0.0005095333	0.0005079451	0.039438225	0.12850544	1.9251163e-05	-6.4426594	0.0016543174	2.3406416e-10	-18.0168	1.4976223e-08	-1.990896	23.689264	131.20576	29512.28848361969
227	0.125	0.014433759	1.7456759	2.7592306	12.17989	-1.4229887	1.1835561	1.8809516	12.434772	-1.0952216	11.916667	38.58531	188.0	0.0	27.05	84.84081	452.0	0.0	1000.0	1000.0	1.0416666	0.6666667	100467.0	0.01762578947368421	5675004.0	-0.31673002	0.29808164	1.5971568	-6.7348704	-0.31672958	0.29808554	1.5471768	-6.2984166	1.4279996	1.5648309	35.124657	-7.5311413	0.69481546	2.4985163	202.51721	1e-08	1.9742888	3.8015711	64.180046	-11.57974	0.74822044	0.00053663884	0.00053331244	0.04088846	0.1326696	4.3506872e-05	-6.502648	0.0015740024	1.9561294e-10	-18.0168	1.4976226e-08	-1.9742887	23.446709	129.28844	29641.695992946625
228	0.14166668	0.049300663	2.2315521	1.9763457	7.60501	-1.0858256	1.9854834	2.5568125	14.051814	-1.0402405	21.642857	71.83573	383.0	0.0	25.983334	93.80858	576.0	0.0	1000.0	1000.0	1.2857143	0.9916667	100977.0	0.017637903930131003	5700004.0	-0.3396547	0.27945846	1.2206202	-4.333894	-0.33965352	0.27944624	1.2153943	-4.501482	1.4394349	1.5857849	38.10126	-6.1086063	0.6892338	2.7615461	199.44525	1e-08	1.8668689	3.7111566	88.73795	-11.218821	0.6836283	0.00047040515	0.00046893404	0.042852152	0.13894352	0.00019466013	-6.4260025	0.0017009941	2.6782832e-10	-18.0168	1.4976223e-08	-1.8668689	23.669044	131.82162	29773.539930582047
229	0.075	0.036324162	2.975874	3.7847512	14.938803	-1.1663052	1.9348832	3.0805678	22.466135	-1.5598056	7.8333335	17.167475	77.0	0.0	23.066668	111.803825	879.0	0.0	1000.0	1000.0	1.5833334	1.0666667	101190.0	0.017598260869565216	5725004.0	-0.32624653	0.26723132	1.1939194	-6.8724813	-0.3262428	0.26718765	1.2322536	-6.051419	1.4664615	1.5553837	39.766598	-7.477585	0.669303	2.760743	230.4381	1e-08	2.0390842	3.8428955	94.916824	-10.966386	0.65251875	0.00043971307	0.0004389412	0.042037826	0.13673323	-3.6858415e-05	-6.7372866	0.0012112486	2.7173397e-10	-18.0168	1.4976226e-08	-2.039084	23.923697	129.7847	29903.15549850464
230	0.1	0.08498366	2.4726913	3.059193	10.891359	-0.92123246	1.7119433	2.1321197	9.842614	-0.7928865	12.25	37.132927	181.0	0.0	17.208334	72.26097	585.0	0.0	1000.0	1000.0	1.3333334	0.825	101528.0	0.01758060606060606	5750004.0	-0.31894678	0.26807714	1.192878	-6.135316	-0.31894556	0.26806903	1.2340434	-6.4944134	1.4674572	1.557582	36.47763	-7.478199	0.6701831	2.7790754	220.3217	1e-08	1.9797322	3.7667658	83.56605	-11.9184475	0.67631567	0.00047303183	0.00047230243	0.04126953	0.13501582	4.3231834e-05	-6.4943104	0.0016004193	2.5894234e-10	-18.0168	1.4976223e-08	-1.9797324	23.894922	131.99753	30035.591117858887
231	0.06666667	0.033333335	2.264392	3.3243732	15.682338	-0.698777	1.7788407	2.948655	17.472181	-1.8505764	25.125	76.708496	380.0	0.0	17.941668	79.56039	528.0	0.0	1000.0	1000.0	1.2916666	1.025	102065.0	0.017597413793103447	5775004.0	-0.3170683	0.28509435	1.5314505	-6.891944	-0.31706893	0.28509918	1.5242579	-6.947693	1.4841995	1.5257388	38.444725	-8.684801	0.65173554	2.752834	248.77303	1e-08	1.9785043	3.7785876	83.0004	-11.952812	0.74177223	0.0005219791	0.0005175387	0.040237322	0.13147576	3.055221e-05	-6.527309	0.0015340722	1.9511463e-10	-18.0168	1.4976226e-08	-1.9785042	23.4894	129.6958	30164.981823921204
232	0.075	0.036324162	1.912075	2.1451578	6.660185	-0.91852134	1.9785597	2.817753	14.816478	-1.4751452	12.142858	28.167503	129.0	0.0	9.275	39.398174	278.0	0.0	1000.0	1000.0	0.96428573	1.1333333	102402.0	0.017579742489270387	5800004.0	-0.2993032	0.29225546	2.1207218	-5.5398245	-0.29930425	0.2922591	2.0681345	-4.6024933	1.5076926	1.4653814	34.846188	-6.577589	0.61977476	2.5216699	161.33388	1e-08	1.9807444	3.7589452	78.057594	-10.685719	0.6364811	0.0005408199	0.00053903926	0.038924813	0.12674652	2.7881742e-05	-6.6208296	0.0014218694	2.1496858e-10	-18.0168	1.4976223e-08	-1.9807442	23.754221	131.87485	30296.780601978302
233	0.033333335	0.023570228	2.0070448	1.5366976	4.6492815	-0.7573751	1.2574496	2.1795094	10.194218	-1.8864794	19.416666	61.764286	309.0	0.0	4.425	22.18508	229.0	0.0	1000.0	1000.0	1.125	0.71666664	102904.0	0.01759042735042735	5825004.0	-0.29053035	0.29865065	2.530952	-4.7479353	-0.29052994	0.29865816	2.462159	-4.4225492	1.5376784	1.4325877	41.103954	-5.6972485	0.5956338	2.469108	181.49715	1e-08	1.9624844	3.5805	74.45002	-12.603711	0.69986594	0.00054331997	0.00054642156	0.037339784	0.123458885	4.9904727e-05	-6.6907396	0.0012800867	1.5600232e-10	-18.0168	1.4976226e-08	-1.9624844	23.638336	129.68488	30426.49608707428
